Date,Open,High,Low,Close,Adj Close,Volume
2010-03-25,38.055000,38.290001,37.605000,37.994999,34.008125,227778
2010-03-26,37.785000,37.794998,36.520000,36.919998,33.045933,404434
2010-03-29,37.125000,37.705002,37.049999,37.294998,33.381580,221704
2010-03-30,37.590000,37.590000,37.075001,37.154999,33.256275,213220
2010-03-31,37.154999,37.520000,36.615002,37.180000,33.278645,326273
2010-04-01,37.590000,38.400002,37.305000,38.400002,34.370632,318355
2010-04-06,38.494999,38.500000,37.939999,38.290001,34.272179,233027
2010-04-07,38.299999,38.330002,38.000000,38.105000,34.106586,159659
2010-04-08,37.750000,38.150002,37.465000,37.619999,33.672474,202201
2010-04-09,37.900002,38.119999,37.669998,37.950001,33.967857,157652
2010-04-12,38.244999,38.244999,37.759998,38.014999,34.026035,137587
2010-04-13,37.919998,38.150002,37.700001,37.770000,33.806744,176523
2010-04-14,37.820000,39.860001,37.820000,39.415001,35.279133,687212
2010-04-15,39.889999,40.320000,39.610001,40.279999,36.053364,408912
2010-04-16,40.009998,40.375000,39.384998,39.384998,35.252277,351746
2010-04-19,38.845001,39.485001,38.790001,39.185001,35.073265,228381
2010-04-20,39.459999,40.084999,39.185001,39.775002,35.601357,286367
2010-04-21,39.994999,40.540001,39.709999,40.174999,35.959385,312011
2010-04-22,40.150002,40.715000,38.970001,39.195000,35.082214,253926
2010-04-23,39.154999,39.709999,38.459999,39.340000,35.211994,312704
2010-04-26,39.560001,40.349998,39.290001,39.485001,35.341782,223571
2010-04-27,39.599998,39.660000,38.255001,38.255001,34.240852,280861
2010-04-28,37.919998,38.070000,37.020000,37.020000,33.135445,384402
2010-04-29,36.910000,37.575001,36.605000,37.445000,33.515842,354393
2010-04-30,37.465000,38.445000,37.369999,38.334999,34.312454,449212
2010-05-03,38.275002,38.275002,37.564999,38.275002,34.258751,232319
2010-05-04,38.275002,38.605000,36.755001,37.060001,33.171249,384827
2010-05-05,36.724998,36.884998,35.665001,36.334999,32.522320,437879
2010-05-06,35.794998,37.055000,35.794998,36.349998,32.535744,486006
2010-05-07,34.705002,35.950001,34.509998,36.349998,32.535744,878795
2010-05-10,36.695000,38.200001,36.455002,37.904999,33.927578,569987
2010-05-11,37.410000,37.945000,36.860001,37.500000,33.565075,385328
2010-05-12,37.299999,39.525002,37.240002,39.384998,35.252277,453068
2010-05-13,39.500000,39.634998,38.794998,39.009998,34.916630,210574
2010-05-14,38.930000,39.700001,38.000000,38.255001,34.240852,379050
